video_id,text,comment_author,author_channel_id,comment_like_count,comment_posted_at,reply_count,video_title,channel_name,channel_id,video_posted_at,view_count,video_like_count
v7sDJlN7DZw,The Healthcare Crisis is driving away people and investment away from Canada. Canada is a great country to live life except the healthcare system is really scary.,@krishnamohan6260,UC4wFnvm1ZJxfzqB8shHLmhA,0,2026-03-09,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,But I thought we were importing doctors and engineers???? Wait they are all Tim Hortons workers... that is why. REMIGRATION/ DEPORTATION/ PAUSE ON ALL NON WESTERN TRAINED HEALTHCARE PROFESSIONALS  FOR IMMIGRATION,@rachelk8368,UC4pFvc5DtPmBKFEhMF2StSA,0,2026-01-09,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,The liberals destroyed this country because our government on both sides have their noses shoved up the WEF policies  …treason is real,@scarn3241,UCq6R_SdHOi-oloQP2jkqOzw,0,2025-11-27,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,This is a national failure. Trudeau's immigration did it and there is no hope for a cure  with the present system.,@clooaan,UCQlNCbhCTersw7o_I-vUdKQ,0,2025-11-22,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,Doug Ford got elected in 2018 in Ontario to fix Healthcare and it has only gotten worse even before the pandemic hit. The Feds have given bigger Health Transfers to Ontario but Ford Funds Healthcare in Ontario below the rate of inflation which is a cut. He also killed the morale of many Healthcare workers with his pay freeze legislation which was defeated in the courts and the governments still had to pay the difference and legal costs.😂😂,@Sam19509,UC06pr8pjn7eN4RsVRUOEcAA,2,2025-11-14,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,Switzerland has privatized healthcare and ridiculous food costs much worse than Canada.😂😂,@Sam19509,UC06pr8pjn7eN4RsVRUOEcAA,2,2025-11-14,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"Provincial Governments need to download more healthcare responsibilities to Pharmacists, Nurses & Paramedics like prescription writing powers & administering routine vaccinations like the flu shot.",@Sam19509,UC06pr8pjn7eN4RsVRUOEcAA,1,2025-11-14,1,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"in St. Catharines  17 h waiting  time, dental care plac is a scam , "" just olny for some people""""""",@krystynasemkow,UC1KUz08iZUUqcQz_zSkSUcA,0,2025-11-04,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,I guess the Canadian globalist psychos in charge need to step up the MAID.,@ohsweetmystery,UCcQM-1KSSg6dX52hcxp_ZTA,0,2025-11-04,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"I have been in and out of a major teaching  hospital since DFC2018, I was daignosed with two cancers and am now on the third. I saw the  number of of patients  grow and gow and grow. THe demographic was very different,. One can see these were NEWLY ARRIVED  refugees, pseudo refugees , migrants, border jumpers and newly arrived older individuals. Being a  retired nurse and patient  who went through many areas of the hiospital ,this was evident. An already health system struggling became  overburdened and    unable to function. During this time I had to got to a local ER several times and it was the same., On the last visit to the local ER an obviously newly arrived person  triaged to wait in waiting room went to clerks AND DEMANDED IMMEDIATE ATTENTION and he got it. I went to complain. One lady younger and well dressed showed up in the cancer clinic for blood tests and had NO MEDICARE CARD., She obviously had a consult and referred to an oncologist.  Over the PA system almost everyday I was rthere there was a  cry out for some interpreter of a language . They obviously did not speak ENGLISH or FRENCH  and had no family member who did.  This is. what I noticed without even looking. these people are put at the top of the list so as  not to  hurt their feelings or  risk being called names .We know what those names are.",@VandaPietrantonio,UCCbIGx7M415S7lXACL3aDLQ,0,2025-11-03,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,😂😂😂 this is such old news.. prepare people..Canada is no more,@LifesShort007,UC6cmX5lDu7RnGYx9F5V6YdA,1,2025-10-30,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"I agree with you 100%. It's time for private health care, because many of us are already travelling to the US for health care.
      I am one of thousands who were forced to go to Buffalo for an MRI, because the wait time here was up to a year! It cost me $800.00.
      My niece who was in excruciating back pain in hospital, and needed surgery right away, could not get it here in a  timely manner. ( which was immediate)  Her family was forced to take her to the US where she  had the necessary surgery within days, and it was successful! Tens of thousands of dollars all paid out of pocket!
     I nearly died in ER after waiting all night to be seen.
   An eighteen year old woman died in the same ER several months ago, after being forced to wait in ER with excruciating abdominal pain for eight hours. By the time they saw her and did an ultrasound something had already ruptured. They rushed her to surgery, but she died of septicemia. Had she been seen immediately which is what she needed, she would have lived. 
     Yes, people of all ages are dying because of the lack of care in our hospital ER rooms. It's criminal and the people responsible need to be held accountable!",@wqv5423ln,UCTxSPyIEw2sPnaowQwnkthg,1,2025-10-29,1,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"Until we include alternative/complementary care into the system and it be paid for, we will continue to spin our wheels and complain that nothing is changing.  Health care doesn't necessarily mean you need a doctor, depending on the situation.  Naturopaths, osteopaths, nutritionists, body workers - so many professionals who make a difference that doctors aren't even trained to do.  I hope I never need to see a medical doctor again, but I wish I could afford the alternatives.  We're stuck in a mindset that stopped working years ago.  As an example, I had both of my children at home because hospital birth scares the shit out of me.  I wouldn't trust anyone to help birth a baby safely in a hospital.",@karinturkington2455,UC-PJHFS4uuN5MgsYQGKxing,1,2025-10-28,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,All the Canadian healthcare Medical facilities and hospitals  or in  massive deficits in Canada. It's also happening in the United States also. Once you decrease your population and you get back to the 1985 population numbers. It'll straighten itself out.,@johnwalker4978,UC3wAQtPIugUBEbb-T-AhWpg,1,2025-10-27,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,But it's free.....or at least hidden in our ridiculous taxes....,@mattheww1274,UCgqHvSjRlFA89b5ovK6yO7A,2,2025-10-26,1,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,2 yrs to see orthopedist in us,@teevee2145,UCC0p-yyn8AOWyZDCKDlZ35g,0,2025-10-26,2,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"ALL  THE  FRIGGING  ILLEGAL IMMIGRANTS AND CRIMINALS WHO ARE IN  ISLAM  ARE ALWAYS  LOOK AT BEFORE  ANYONE ELSE, 
I WAIT  20 YRS FOR  SURGERY, 
WHEN THEY  COME TO  CANADA FROM INDIA 🇮🇳  OR OTHER COUNTRIES  ILLEGAL  ANDGET FIRST RESPONSE TO  SURGERY AND  SERVICE  OF EVERYTHING",@BERNADINEPEREIRA,UCKPgwhftWpvEimS2OUQ7oqA,1,2025-10-25,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"I’ve been at hospital 30 years ago and I was looked after in 2 minutes, great doctor too ,what’s wrong now and hope I don’t need to go at 64, I’ll die at home before this happens hands down out the door I go 😂my doctor gets it done though and she is awsome ❤check out how many doctors and best hospital in this country is , London Ontario",@Hello-k8e5w,UCkz12_YORcgbgB6eSDSxkHw,1,2025-10-25,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,Stop wasting money on elections and keep the prime minister etc. in their positions for atleast 7 years so that way the leaders have more time in their positions so they can steadfast a more positive focus on change and also give them a longer period to be able to attain more positive outcomes! 💯,@WandaSunshine71Roy,UCwcOkGp9qCY6FwUWDE0YoqQ,0,2025-10-25,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"yes it is, my story went to emergency at noon for a blood infusion as my doctor did not have hospital privileges so waited until 10:00 pm for infusion, finished at 2:00 am 14 hours, this happened last year with same time period - healthcare is broken",@goodNews-99,UCufxZlkX_1Uj86W99h0pFZg,0,2025-10-25,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"Is the issue:
A) THE BUREAUCRACY
OR
B) THE LAW
BEAR IN MIND:
The medical practice pays huge amounts on 'malpractice INSIRANCE'
this somewhat based on the idea: if something goes terribly wrong, it often ends up as A LEGAL MATTER.
Is the code word 'BUREAUCRACY' simply A COVER-UP for
THE FACT:
It is considered TOO UNPLEASANT FOR ALL to CONSIDER the INCLUSION of the idea of 'after the fact LAWSUITS' as a viable possibility?
ANS: YES, it is TOO UNPLEASANT to incorporate this as standard thought BECAUSE people often just need to 'hope and pray ' that things will go well and everything will be 'just fine'.
Sometimes THE ONLY PROTECTION PEOPLE HAVE is THE LAW, and this often seems to be 'a cold comfort'.
I just read about A MURDER TRIAL that was THROWN OUT OF COURt because THE ACCUSED WERE MISTREATED IN JAIL.
Does this MAKE ANY SENSE.
CONSIDER THIS STATEMENT:
""THE LAW: IT LET'S YOU 
  BE 'YOU'!""
This sounds ridiculous and YET sometimes ONLY THE LAW CAN PROTECT 'YOU'! and only the law can DEFINE the 'particular YOU' that IS in need of protection.
If YOU are sitting in a tavern drinking and enjoying life AMONGST everyone else drinking and enjoying life, AND THE AUTHORITIES INTERVENE AND REMOVE YOU:
The law CAN make it CLEAR TO YOU, that the 'YOU' being removed IS  the 'YOU' that is 17 years old and NOT ALLOWED IN A TAVERN, and the YOU that just likes to have a good time IS NOT being
tampered with.  It is in FACT an actual COMFORT TO KNOW, that the YOU that just likes to relax and enjoy life is SIMPLY REQUIRED to WAIT until you are of LEGAL AGE to drink in a tavern AND NO ONE IS TARGETTING YOU OR TRYING TO MAKE YOU PARANOID.
FACT:
WHEN YOU GET ASSISTANCE from medical services, YOU might ONLY be thinking in terms of medical care that you NEED, but MEDICAL SERVICES ALREADY OPERATE FROM WITHIN A LEGAL BASELINE WITH LEGAL PROTECTIONS AND CONSIDERATIONS.
A SUCH, a lot of what is perceived as BUREACRATIC RED TAPE AND INEFFICIENCY AND OVER-INVOLVEMENT is actually mostly a stop gap measure to cover the fact that THERE ARE SIGNIFICANT LEGAL CONCERNS THAT DO PERTAIN TO ALL MEDICAL CARE.
DOCTOR-PATIENT confidentiality DOES NOT exist to BYPASS this LEGAL BASELINE, nor to shroud the fact that everyone is protected BY THE LAW when they seek medical care.
To be AWARE of this is THE FIRST STEP in reducing inefficiency and waste and lack of proper timing and proper practice.",@LindaLucyshyn,UChMFAs7I6Lnl2F3SbmXhkQw,1,2025-10-25,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,canada's only chance of surviving as a democratic country is to get  the globalist elite world banker carney and his one world government ideology out of power,@lindamckale9399,UCONkn_c9ghwYO_Cc0sggJuQ,1,2025-10-25,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,Liberal Mess,@goodpost256,UC4l1LG6VfIeaiMBfhrU9s0Q,0,2025-10-25,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,The only quiet times at the hospital were during the covid era.,@davidpetrelli3077,UCR0mFG6ispDR-IAvkjY_l-w,0,2025-10-25,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"Do you want more ,CUT all the Hospital Brass, top heavy, then you wonder why our health care is so Bad",@jamesbell-vh9hw,UC7U1zbo119nzgZi2UFb9W-w,4,2025-10-25,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"Every waiting room is full of brown people jabbering in a foreign language. 
Theres the biggest part of the problem. Too many immigrants.",@LaplaceTransform9,UCZJ8ttKJB0JDUSPZ7FRkyfA,0,2025-10-24,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,SOCIALISM FAILS EVERYWHERE IT'S TRIED.,@garybarber5105,UCQ2yJD1CRSITaiPX_miiKOA,11,2025-10-24,6,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,Unleash your vast energy resources. YOUR COUNTRY WILL EXPLODE WITH WELTH',@garybarber5105,UCQ2yJD1CRSITaiPX_miiKOA,0,2025-10-24,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"We have to have real doctors for one. Your family doctor does nothing but prescribe medication. Need stitches go to the hospital, break an arm, go to the hospital. AI will be the future replacement for doctors, and from the absolute shit I have seen and experience, I can't wait.",@gregorycraig9882,UC728kqTbOrDZ_3P3eoWQzZQ,0,2025-10-24,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,get rid of our free health care witch isnt  free buy your own,@danrichardson8352,UCAwl-AVWsmH_n4CiyYWh1vA,1,2025-10-24,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"My first trip back to the ER in years, last winter and it was Shocking. Full of screaming mental health and drug/alcohol abuse patients, criminals there with and without police, some of these violent. All mixed in with regular ER patients and it’s Ridiculous. It was like an Asylum. Nurses are quitting en Mass and who can blame them? I was scared as a patient.",@Jackielocks,UCwiOVe63AddR_nRmqW_1IjA,4,2025-10-24,2,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,The status quo isn't working.  We need to emulate the healthcare delivery models of more successful jurisdictions.  Canadians need to disabuse themselves of the notion that EVERY healthcare service is free for EVERYBODY.  That simply isn't economically feasible.,@ianramage1593,UCd5HRdV1aV3enNFoXlDQMkQ,1,2025-10-24,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"Get rid of the immigrants,  tell them to go change their countries..just go home !!!",@paulcormier8271,UCR7Wk4FGMLREa72N_haHXVw,1,2025-10-24,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,Trudeau fired 10 000 plus doctors and nurses because of obscene liberal mandates during covid!,@huggybear969,UCRPmUd_uEehgcLdTQHOKoVg,0,2025-10-24,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,100%,@AllisonvanDiepen-o2z,UCoQ9AneaZQPg7b6zHu9_oEQ,1,2025-10-24,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,Because the healthcare management takes all the government money! Big white collar bonuses and raises!,@echosteps6683,UCBgIm9bT8B2naFfrms9_1sw,1,2025-10-24,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"Well my sister died in July. She was 45. Because the staff could not diagnose septic shock from a ""simple, routine"" procedure. They did nothing for 4 hours that I sat with her until she passed away. They want to reduce the population, this is how they are doing it!",@Tony-f5q3q,UCk_VdmczeigDnKxbmzjBIzg,5,2025-10-24,2,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,We have incompetent liberals that solve no problems. They inly create problems and new taxes,@ksingh361,UCJlhPku5lWTfOulPAWYtHLQ,0,2025-10-24,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"I wonder if allowing in the equivalent of two Vancouver sized cities worth of population in the last 3-4 years has anything to do with this? 
I know it couldn’t have possibly contributed to 15% youth unemployment, or unaffordable rent, or stagnant wages, or sectarian tensions in the Indian diaspora. That much I know.",@pauloantunes8372,UC5js0Se19QURe0-oxFu4i8w,4,2025-10-24,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,👳🏾‍♂️ 👳🏾‍♂️ 👳🏾‍♂️ AND SOME ! 🤢,@TJD900,UCV395DDT0e8VeHskMy-I-rQ,0,2025-10-24,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"They overwhelmed the system to the  point Canadians are fighting for food, homes, jobs and education!! 
DEPORTATIONS NOW!",@ImOverThis2,UCXd6k2qjG1iy7dkYPj2VKdw,33,2025-10-23,1,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,Excuses is all we get.,@jameswubbolt7787,UCcemUGphsJL5t6i_rYB11eQ,1,2025-10-23,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,Keep voting Liberal,@PappyGunn,UCUrdGLtMYlG2sjEh-5n66vw,4,2025-10-23,1,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"Healthcare has been a national disgrace for decades. It’s getting worse. Too many “administrators.” The front line soldiers are pretty good, but there aren’t enough of them.",@garywagner2466,UCmuVRJOMCRHQjF5O-zF7yPw,6,2025-10-23,1,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"The problem?
Government health care!
Why?
Because Government Doesn’t Care!",@waynejustinen2843,UCepV6z-aLjXE7opmu0QFpQA,0,2025-10-23,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,May be we should bring in another 1 million Uber drivers this year.,@enchantedape8180,UCs70kUWaEYj4f9awZ3xTnCQ,7,2025-10-23,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,Canada is a loser country. Liberals have learned how to mismanage and divert taxpayers dollars away from where it’s supposed to go as well. That’s why everything is expensive. Start by lowering income taxes on high income earners like doctors.,@janerichards3868,UCx6-zIh1gdlyTVAkOwyeRgg,1,2025-10-23,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,Blame Trudeau,@TomPistol,UC0ulPlEXSMycImSlDXyYtPw,1,2025-10-23,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,The lib ndp and their anti Canadian policies did this to Canada. They're all traitors. Every single one 👌🏻,@swamplord5710,UCApJaiqBR99rUWY3EdM32jA,0,2025-10-23,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,Somehow someway the liberals will blame Trump. We can't afford to spend more but we'd save billions if we treated less people so end immigration.,@user-buck-b7j,UCEQmc2ryTkqlilPhfewULng,1,2025-10-23,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,Remember: Health care is a provincial responsibility.,@alexdoiron8419,UCIhvkAMmMhRekJpsSgjrX6g,1,2025-10-23,1,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"I could fix the healthcare system, but the lefty politicians wouldn’t like it.  They never have to wait for an X-ray, MRI, or CT scan.  They don’t wait to see a physician.  They don’t wait for surgeries.  Professional athletes don’t wait either.  The top executives are paid way too much, and there are too many of them.  There is too much waste in our healthcare system.  We can start firing all the health ministers that are not medically qualified.  What we need more of is not bureaucrats or red tape, we need more cleaners, kitchen staff, technicians, nurses and doctors.  We need more equipment, not pay raises for the executives who are poor performers.  I’d also remove Unions.  I would also revamp the physician and nursing boards which charge way too much and do very little for their members.  That’s just the starting point.",@mariaw.5412,UCysOU3mVD9G6C0e33if2hSQ,1,2025-10-23,1,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,We pay such high taxes and get very little in return.,@bbaa3526,UCxqT9hehroLhngL4KsbHR9Q,50,2025-10-23,1,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,Healthcare would be better if we stopped sending money overseas and capped immigration. Keep our money here and put towards healthcare.,@cherylimeson3006,UCgSlDHXgsZ-IZwiKc9TnFug,8,2025-10-23,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"And, of course, millions of migrants pouring into Canada has nothing to do with this problem.",@JohnnyAloha69,UCmQrj1GNs8APuat3JGx_qPQ,5,2025-10-23,1,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,Everything in Canada is in shambles,@zeaugust0,UCDBkKqG8-Kc9qOFrkh96TtQ,18,2025-10-23,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,it what happens when you allow a million indians into the country,@Gandalf_The_Beige,UCtRPvR7z6647qJV5F2J8kyg,0,2025-10-23,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"maybe if we bring more people from all over the globe things will get better

IDIOTS !!!!",@frk3387,UCKMUst46fgbnPyIXDjk5xJA,0,2025-10-23,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,Just figured that out. Been in decline for a long time. One of the worst in developed countries.,@Rock19621962,UCi8yrFU2bvDEkgxxsatHa4w,3,2025-10-23,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"Our system has been in shamble for the last 20 years.  Many socialist country have realized that this system does not work.  But we love our system until we need it, then we realize how it is broken.
Why is there a layer of 3 doctors that we have to see to get treated ???
There health system is just a monster that devour $$$ without giving any results.
Let's privatize the system  this will solve part of the  problem.  1 person to support 1 person that provide service and 1 ""useless public"" servant, no wonder nothing gets done and the real people that provide the service are overworked.",@francisbosse3702,UChdRDM2_7bfakIB5UV0uBqw,0,2025-10-23,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,Anything the government is in charge of immediately turns to SHEET!,@Skeptical59,UC8LmoMGKseFkpcmouemkAkQ,28,2025-10-23,0,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,"From the day I had my ultrasound and found out I need a new hip, to seeing the specialist, which is Nov 20th next month, that's been a full 1 year wait. Not working through that time because I'm unable. Lord only knows when I'll actually get the surgery. That's here in Alberta.",@briandarazs6620,UCcYR8Rkf1McTg452VGl5RQg,1,2025-10-23,5,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
v7sDJlN7DZw,I have worked in healthcare for 30 years across 3 provinces. Administration in healthcare has doubled since 2015. Check out what directors make in comparison to front line staff.,@stockfeeder666,UCX0jbc6ZQ0MelbjQQW2t15A,10,2025-10-23,2,HOSPITAL WAIT TIMES: Healthcare in Canada is in shambles,Toronto Sun,UCkjNuLzfw5Ep7EJuMdeFylw,2025-10-22,5338,546
